Section,Subject,Name,ID,Home Tuition (Y/N),Class,Roll Number,Attendance (%),Unit Test 1,Unit Test 2,Unit Test 3,Focus (0-10),Homework (0-10),Q&A (0-10),Doubt Asking Rate,Exam Prep (0-10),Special Problems Completion (%)
a,maths,suman thakur,8_a_5,n,-1.4722608149683138,-1.4803575348209959,-1.4871307811753283,0.3284105399083791,-1.2062261663169473,-0.43480206186681913,0.6157234426507074,-0.2573331761988244,-1.1758143131533962,0.20457660439312841,-1.0621888406938693,1.658314526496113
a,science,suman thakur,8_a_5,n,-1.4722608149683138,-1.4803575348209959,0.5129730614141252,-1.537200417064309,0.03625370359045605,0.5830641752203081,0.6157234426507074,-0.6936066404829241,-1.5631793579808706,0.20457660439312841,-0.6284118388578107,1.4136558238110966
a,social,suman thakur,8_a_5,n,-1.4722608149683138,-1.4803575348209959,-0.9156725404354844,1.1198818549877014,-1.7145133858245216,-0.6044464347146737,-0.25337342181491157,-0.2573331761988244,1.5357410006389247,0.20457660439312841,-0.6284118388578107,1.2668606022000866
a,english,suman thakur,8_a_5,n,-1.4722608149683138,-1.4803575348209959,-0.9156725404354844,-0.12385878299409073,0.4880645653749664,1.0919972937638716,0.18117501041789796,1.0514872166534746,-1.5631793579808706,-0.5540657527962625,-1.4959658425299278,0.48395275360803364
a,hindi,suman thakur,8_a_5,y,-1.4722608149683138,-1.4803575348209959,0.4177300212908179,-0.4065271098081344,1.3352099312209234,0.9223529209160172,1.050271874883517,0.17894028808527526,0.37364586615650147,-0.17474457420156703,1.1066961684864236,0.5818162346820402
a,arts,suman thakur,8_a_5,y,-1.4722608149683138,-1.4803575348209959,-0.3442142996956406,1.62868484325298,-0.8673680199785647,-0.7740908075625282,0.18117501041789796,-1.1298801047670237,-0.7884492683259218,-0.17474457420156703,-1.4959658425299278,-0.20109161391001262
a,maths,gaurav acharya,8_a_6,y,-1.4722608149683138,-1.4802872190686176,0.7987021817840472,-1.084931094161839,-0.9803207354246922,1.0919972937638716,-1.5570187185133402,-0.2573331761988244,0.37364586615650147,0.9632189615825197,1.1066961684864236,0.48395275360803364
a,science,gaurav acharya,8_a_6,y,-1.4722608149683138,-1.4802872190686176,0.5129730614141252,1.2329491857133188,-0.8108916622555009,1.0354491694812535,-1.5570187185133402,1.0514872166534746,-1.1758143131533962,-0.17474457420156703,0.672919166650365,-0.7393407598170489
a,social,gaurav acharya,8_a_6,n,-1.4722608149683138,-1.4802872190686176,0.13200090092089595,0.27187687454557036,-0.6414625890863095,-1.4526682989539463,-0.25337342181491157,-1.5661535690511235,-0.7884492683259218,-1.3127081099856535,-1.4959658425299278,-0.6414772787430424
a,english,gaurav acharya,8_a_6,y,-1.4722608149683138,-1.4802872190686176,0.7034591416607399,1.0633481896248926,0.601017280821094,-0.3217058133015828,0.6157234426507074,0.6152137523693749,0.37364586615650147,0.20457660439312841,-0.19463483702175213,1.658314526496113
a,hindi,gaurav acharya,8_a_6,y,-1.4722608149683138,-1.4802872190686176,1.2749173824005837,-0.4065271098081344,-1.4321315972092026,-0.15206144045372827,0.6157234426507074,-0.6936066404829241,1.1483759558114504,1.3425401401772152,-1.4959658425299278,0.33715753199702375
a,arts,gaurav acharya,8_a_6,y,-1.4722608149683138,-1.4802872190686176,0.13200090092089595,-0.34999344444532565,-0.6979389468093733,0.4134198023724535,-0.6879218540477211,-1.5661535690511235,-0.40108422349844736,0.5838977829878238,-1.0621888406938693,-0.49468205713203245
a,maths,isha pandey,8_a_7,n,-1.4722608149683138,-1.4802169033162391,-1.6776168614219429,1.5721511778901711,0.8269227117133492,1.6574785365900535,1.050271874883517,1.4877606809375743,-0.01371917867097296,-1.6920292885803492,-0.19463483702175213,-0.29895509498401923
a,science,isha pandey,8_a_7,n,-1.4722608149683138,-1.4802169033162391,0.22724394104420326,0.4980115359968053,-1.4321315972092026,-1.396120174671328,1.4848203071163266,-1.5661535690511235,0.37364586615650147,-1.3127081099856535,-1.4959658425299278,0.9243384184410635
a,social,isha pandey,8_a_7,n,-1.4722608149683138,-1.4802169033162391,0.7987021817840472,-1.2545320902502652,0.03625370359045605,0.8092566723507808,1.050271874883517,-0.6936066404829241,-0.01371917867097296,1.3425401401772152,0.23914216481430642,0.2882257914600204
a,english,isha pandey,8_a_7,n,-1.4722608149683138,-1.4802169033162391,0.32248698116751057,-0.2369261137197082,1.3352099312209234,-1.33957205038871,-0.25337342181491157,-0.2573331761988244,0.37364586615650147,0.5838977829878238,0.23914216481430642,-1.228658165187082
a,hindi,isha pandey,8_a_7,y,-1.4722608149683138,-1.4802169033162391,0.13200090092089595,1.5721511778901711,0.03625370359045605,1.4312860394595808,-1.5570187185133402,0.17894028808527526,0.7610109109839759,0.20457660439312841,-1.0621888406938693,1.4136558238110966
a,arts,isha pandey,8_a_7,n,-1.4722608149683138,-1.4802169033162391,-0.4394573398189479,-0.067325117631282,0.14920641903658363,1.544382288024817,1.050271874883517,-1.1298801047670237,-0.40108422349844736,0.5838977829878238,0.672919166650365,-0.6414772787430424
a,maths,richa ganguly,8_a_8,y,-1.4722608149683138,-1.4801465875638609,-1.0109155805587917,-1.0283974287990305,-0.18965172730179913,1.544382288024817,-1.1224702862805307,-1.5661535690511235,0.37364586615650147,0.9632189615825197,-0.19463483702175213,0.9732701589780667
a,science,richa ganguly,8_a_8,n,-1.4722608149683138,-1.4801465875638609,-1.391887741052021,-1.1414647595246479,0.7139699962672216,1.6574785365900535,-1.1224702862805307,0.6152137523693749,-0.40108422349844736,-1.3127081099856535,0.23914216481430642,-0.10322813283600601
a,social,richa ganguly,8_a_8,y,-1.4722608149683138,-1.4801465875638609,-1.4871307811753283,-0.4065271098081344,-1.601560670378394,0.9789010451986353,1.4848203071163266,-0.2573331761988244,1.5357410006389247,0.5838977829878238,-0.19463483702175213,0.19036231038601384
a,english,richa ganguly,8_a_8,n,-1.4722608149683138,-1.4801465875638609,-0.2489712595723333,0.04574221309433546,-1.319178881763075,-0.7740908075625282,-0.6879218540477211,-1.5661535690511235,-0.40108422349844736,-0.17474457420156703,0.23914216481430642,1.2179288616630832
a,hindi,richa ganguly,8_a_8,y,-1.4722608149683138,-1.4801465875638609,0.6082161015374326,0.21534320918276165,1.1093045003286681,-0.8871870561277646,1.4848203071163266,1.0514872166534746,-1.5631793579808706,1.7218613187719105,-1.0621888406938693,0.532884494145037
a,arts,richa ganguly,8_a_8,y,-1.4722608149683138,-1.4801465875638609,0.13200090092089595,1.5721511778901711,0.4880645653749664,0.13067918095936262,-0.25337342181491157,-1.1298801047670237,0.37364586615650147,0.9632189615825197,-1.0621888406938693,-0.5436137976690357
a,maths,aarti murthy,8_a_9,y,-1.4722608149683138,-1.4800762718114826,0.6082161015374326,-0.067325117631282,0.31863549220577503,0.5830641752203081,1.4848203071163266,-0.2573331761988244,1.5357410006389247,1.7218613187719105,1.540473170322482,1.0222018995150701
a,science,aarti murthy,8_a_9,n,-1.4722608149683138,-1.4800762718114826,1.4654034626471983,0.1588095438199529,-0.020222654132607747,-0.03896519188849191,0.6157234426507074,-0.6936066404829241,-0.7884492683259218,1.3425401401772152,0.23914216481430642,1.0222018995150701
a,social,aarti murthy,8_a_9,n,-1.4722608149683138,-1.4800762718114826,-1.391887741052021,-0.8022627673477956,0.20568277675964744,-0.8871870561277646,-0.25337342181491157,0.17894028808527526,-1.1758143131533962,-0.17474457420156703,1.1066961684864236,1.31579234273709
a,english,aarti murthy,8_a_9,y,-1.4722608149683138,-1.4800762718114826,1.5606465027705057,0.44147787063399657,0.4315882076519026,1.3181897908943443,-1.1224702862805307,-0.2573331761988244,0.37364586615650147,-0.5540657527962625,-1.0621888406938693,0.43502101307103036
a,hindi,aarti murthy,8_a_9,y,-1.4722608149683138,-1.4800762718114826,-0.8204295003121771,0.8937471935364665,0.4880645653749664,1.4312860394595808,1.050271874883517,-0.6936066404829241,1.1483759558114504,-0.5540657527962625,1.1066961684864236,0.7286114562930502
a,arts,aarti murthy,8_a_9,y,-1.4722608149683138,-1.4800762718114826,1.4654034626471983,0.9502808588992752,1.0528281426056043,-0.9437351804103827,-0.25337342181491157,0.6152137523693749,1.5357410006389247,0.9632189615825197,-0.6284118388578107,-1.2775899057240854
a,maths,prisha dutta,8_a_10,n,-1.4722608149683138,-1.4800059560591041,1.655889542893813,-0.067325117631282,1.448162646667051,-0.6609945589972919,0.18117501041789796,-0.6936066404829241,-0.40108422349844736,0.9632189615825197,-1.0621888406938693,0.33715753199702375
a,science,prisha dutta,8_a_10,n,-1.4722608149683138,-1.4800059560591041,-1.6776168614219429,0.8372135281736577,-1.7145133858245216,0.4134198023724535,-0.6879218540477211,1.4877606809375743,-0.7884492683259218,-0.17474457420156703,0.672919166650365,0.5818162346820402
a,social,prisha dutta,8_a_10,y,-1.4722608149683138,-1.4800059560591041,1.370160422523891,0.554545201359614,-1.6580370281014578,0.8658047966333989,-1.1224702862805307,0.17894028808527526,-0.40108422349844736,0.5838977829878238,-1.4959658425299278,-1.3265216462610887
a,english,prisha dutta,8_a_10,n,-1.4722608149683138,-1.4800059560591041,0.036757860797588644,-0.7457291019849868,0.03625370359045605,0.5265160509376898,1.050271874883517,-1.5661535690511235,-1.1758143131533962,0.20457660439312841,0.672919166650365,0.33715753199702375
a,hindi,prisha dutta,8_a_10,n,-1.4722608149683138,-1.4800059560591041,1.4654034626471983,-1.311065755613074,-0.5285098736401819,0.9789010451986353,0.6157234426507074,-1.1298801047670237,-0.40108422349844736,-0.17474457420156703,-1.4959658425299278,1.0222018995150701
a,arts,prisha dutta,8_a_10,n,-1.4722608149683138,-1.4800059560591041,-0.9156725404354844,1.62868484325298,0.20568277675964744,-1.6223126718018008,-1.1224702862805307,0.6152137523693749,-1.5631793579808706,-1.3127081099856535,0.672919166650365,-0.8372042408910556
a,maths,anjali mehta,8_a_11,n,-1.4722608149683138,-1.4799356403067259,0.9891882620306618,0.780679862810849,-0.8673680199785647,-0.5478983104320555,-0.25337342181491157,-0.2573331761988244,-0.01371917867097296,0.9632189615825197,-1.0621888406938693,-0.29895509498401923
a,science,anjali mehta,8_a_11,n,-1.4722608149683138,-1.4799356403067259,1.655889542893813,0.9502808588992752,1.2787335734978595,-0.5478983104320555,0.18117501041789796,-1.5661535690511235,1.5357410006389247,0.9632189615825197,-1.0621888406938693,1.4625875643480999
a,social,anjali mehta,8_a_11,y,-1.4722608149683138,-1.4799356403067259,-0.15372821944902598,-1.2545320902502652,0.7704463539902854,-1.1699276775408556,-0.6879218540477211,-0.6936066404829241,1.5357410006389247,-1.3127081099856535,-1.4959658425299278,1.31579234273709
a,english,anjali mehta,8_a_11,n,-1.4722608149683138,-1.4799356403067259,-1.6776168614219429,-1.084931094161839,1.165780858051732,-0.8306389318451464,-1.1224702862805307,0.6152137523693749,0.7610109109839759,0.5838977829878238,-1.4959658425299278,0.19036231038601384
a,hindi,anjali mehta,8_a_11,n,-1.4722608149683138,-1.4799356403067259,0.32248698116751057,-0.34999344444532565,-0.07669901185567155,-1.056831428975619,-1.5570187185133402,0.17894028808527526,-0.40108422349844736,0.5838977829878238,1.1066961684864236,0.8264749373670568
a,arts,anjali mehta,8_a_11,y,-1.4722608149683138,-1.4799356403067259,0.5129730614141252,-0.2369261137197082,-1.5450843126553302,1.6009304123074353,0.18117501041789796,-0.6936066404829241,-1.5631793579808706,1.3425401401772152,0.672919166650365,1.31579234273709
a,maths,rishabh joshi,8_a_12,n,-1.4722608149683138,-1.4798653245543476,-1.2966447009287136,1.5156175125273625,0.7704463539902854,1.1485454180464898,0.6157234426507074,0.17894028808527526,-1.1758143131533962,-0.5540657527962625,1.1066961684864236,-0.7882725003540523
a,science,rishabh joshi,8_a_12,y,-1.4722608149683138,-1.4798653245543476,0.7987021817840472,-0.7457291019849868,1.1093045003286681,0.35687167808983533,-1.5570187185133402,-0.6936066404829241,-1.5631793579808706,-0.9333869313909581,1.540473170322482,1.658314526496113
a,social,rishabh joshi,8_a_12,y,-1.4722608149683138,-1.4798653245543476,0.4177300212908179,0.10227587845714418,0.7139699962672216,0.5830641752203081,-1.1224702862805307,-0.6936066404829241,1.1483759558114504,-1.3127081099856535,0.672919166650365,0.8754066779040601
a,english,rishabh joshi,8_a_12,y,-1.4722608149683138,-1.4798653245543476,0.32248698116751057,-1.6502677477899266,-0.8108916622555009,-0.4913501861494373,1.4848203071163266,1.4877606809375743,-1.5631793579808706,-0.17474457420156703,-1.4959658425299278,1.7072462670331163
a,hindi,rishabh joshi,8_a_12,y,-1.4722608149683138,-1.4798653245543476,1.1796743422772764,1.1198818549877014,-1.5450843126553302,-1.0002833046930009,1.4848203071163266,-0.6936066404829241,-1.1758143131533962,0.20457660439312841,1.1066961684864236,0.6796797157560469
a,arts,rishabh joshi,8_a_12,y,-1.4722608149683138,-1.4798653245543476,1.370160422523891,-0.6891954366221781,0.20568277675964744,-1.4526682989539463,0.6157234426507074,1.4877606809375743,-0.01371917867097296,-0.9333869313909581,-0.6284118388578107,-1.1307946841130754
a,maths,richa gupta,8_a_13,y,-1.4722608149683138,-1.4797950088019691,-0.7251864601888698,-0.34999344444532565,-0.5849862313632457,1.3181897908943443,1.050271874883517,1.4877606809375743,0.7610109109839759,-0.5540657527962625,-0.19463483702175213,-1.081862943576072
a,science,richa gupta,8_a_13,y,-1.4722608149683138,-1.4797950088019691,1.084431302153969,1.0068145242620838,-0.6979389468093733,1.544382288024817,-1.5570187185133402,0.17894028808527526,1.5357410006389247,-0.17474457420156703,-0.19463483702175213,0.33715753199702375
a,social,richa gupta,8_a_13,n,-1.4722608149683138,-1.4797950088019691,-0.7251864601888698,-0.6891954366221781,0.5445409230980303,-0.5478983104320555,-0.25337342181491157,0.6152137523693749,1.5357410006389247,0.20457660439312841,1.1066961684864236,-0.39681857605802584
a,english,richa gupta,8_a_13,n,-1.4722608149683138,-1.4797950088019691,-1.106158620682099,1.5721511778901711,-0.8673680199785647,-0.09551331617111009,0.18117501041789796,-1.1298801047670237,-1.1758143131533962,-0.9333869313909581,0.672919166650365,1.16899712112608
a,hindi,richa gupta,8_a_13,n,-1.4722608149683138,-1.4797950088019691,0.6082161015374326,-1.7068014131527351,-1.7145133858245216,1.205093542329108,0.6157234426507074,1.0514872166534746,-0.7884492683259218,-0.5540657527962625,0.672919166650365,1.658314526496113
a,arts,richa gupta,8_a_13,y,-1.4722608149683138,-1.4797950088019691,1.5606465027705057,-1.2545320902502652,0.8269227117133492,0.9789010451986353,-0.25337342181491157,-1.1298801047670237,-1.5631793579808706,0.20457660439312841,-1.4959658425299278,0.2882257914600204
a,maths,manoj grewal,8_a_14,n,-1.4722608149683138,-1.4797246930495909,0.7034591416607399,-1.4241330863386916,-0.18965172730179913,-1.056831428975619,-0.6879218540477211,0.6152137523693749,-1.5631793579808706,-0.5540657527962625,-0.6284118388578107,1.7072462670331163
a,science,manoj grewal,8_a_14,y,-1.4722608149683138,-1.4797246930495909,-1.5823738212986356,-0.5761281058965606,-1.4886079549322664,0.5265160509376898,1.050271874883517,-0.2573331761988244,1.1483759558114504,0.5838977829878238,-0.6284118388578107,-1.5711803489461051
a,social,manoj grewal,8_a_14,n,-1.4722608149683138,-1.4797246930495909,-1.391887741052021,0.3284105399083791,0.20568277675964744,0.01758293239412627,-0.25337342181491157,0.17894028808527526,1.1483759558114504,0.9632189615825197,-0.6284118388578107,1.6093827859591097
a,english,manoj grewal,8_a_14,n,-1.4722608149683138,-1.4797246930495909,0.7987021817840472,-0.5761281058965606,1.448162646667051,1.0354491694812535,-1.1224702862805307,1.0514872166534746,-1.5631793579808706,1.7218613187719105,-1.4959658425299278,-1.0329312030390687
a,hindi,manoj grewal,8_a_14,n,-1.4722608149683138,-1.4797246930495909,0.036757860797588644,0.8372135281736577,0.37511184992883884,-0.6044464347146737,-0.6879218540477211,-0.2573331761988244,0.37364586615650147,-1.6920292885803492,-0.19463483702175213,-1.081862943576072
a,arts,manoj grewal,8_a_14,y,-1.4722608149683138,-1.4797246930495909,-0.15372821944902598,0.7241461974480402,1.3916862889439872,1.3747379151769625,-0.25337342181491157,-0.6936066404829241,-0.01371917867097296,1.3425401401772152,0.23914216481430642,0.9243384184410635
a,maths,rudra patel,8_a_15,y,-1.4722608149683138,-1.4796543772972126,0.8939452219073545,0.27187687454557036,-0.07669901185567155,-0.8306389318451464,1.4848203071163266,-1.1298801047670237,-1.5631793579808706,0.20457660439312841,-1.4959658425299278,1.511519304885103
a,science,rudra patel,8_a_15,y,-1.4722608149683138,-1.4796543772972126,0.32248698116751057,1.5156175125273625,-1.319178881763075,0.9223529209160172,-1.1224702862805307,1.4877606809375743,-0.40108422349844736,-0.17474457420156703,0.672919166650365,-0.34788683552102256
a,social,rudra patel,8_a_15,n,-1.4722608149683138,-1.4796543772972126,-1.391887741052021,0.6676125320852315,-1.1497498085938838,-0.03896519188849191,-1.5570187185133402,1.4877606809375743,0.7610109109839759,-1.3127081099856535,0.23914216481430642,-1.7179755705571151
a,english,rudra patel,8_a_15,n,-1.4722608149683138,-1.4796543772972126,0.7034591416607399,1.17641552035051,-0.7544153045324371,-1.396120174671328,-0.6879218540477211,1.0514872166534746,-1.1758143131533962,-1.3127081099856535,1.540473170322482,-0.29895509498401923
a,hindi,rudra patel,8_a_15,y,-1.4722608149683138,-1.4796543772972126,-1.0109155805587917,0.8372135281736577,0.37511184992883884,1.0354491694812535,0.18117501041789796,-0.6936066404829241,-0.01371917867097296,0.20457660439312841,1.1066961684864236,-0.6414772787430424
a,arts,rudra patel,8_a_15,n,-1.4722608149683138,-1.4796543772972126,0.4177300212908179,-1.4241330863386916,-1.09327345087082,-0.378253937584201,-1.1224702862805307,0.6152137523693749,1.5357410006389247,0.20457660439312841,-1.4959658425299278,-1.5711803489461051
a,maths,rajesh khanna,8_a_16,n,-1.4722608149683138,-1.4795840615448341,-1.5823738212986356,-1.6502677477899266,0.09273006131351984,0.9789010451986353,0.18117501041789796,1.4877606809375743,-0.01371917867097296,1.3425401401772152,0.23914216481430642,0.9732701589780667
a,science,rajesh khanna,8_a_16,y,-1.4722608149683138,-1.4795840615448341,0.7034591416607399,-0.5195944405337518,1.6740680775593062,0.5830641752203081,-1.1224702862805307,1.4877606809375743,0.7610109109839759,-0.17474457420156703,0.672919166650365,-1.5711803489461051
a,social,rajesh khanna,8_a_16,y,-1.4722608149683138,-1.4795840615448341,-1.6776168614219429,0.04574221309433546,0.7704463539902854,0.8658047966333989,-0.25337342181491157,-1.1298801047670237,-0.7884492683259218,1.3425401401772152,1.1066961684864236,1.4625875643480999
a,english,rajesh khanna,8_a_16,y,-1.4722608149683138,-1.4795840615448341,1.655889542893813,0.27187687454557036,-1.4321315972092026,-0.3217058133015828,0.6157234426507074,-0.6936066404829241,-0.40108422349844736,0.9632189615825197,1.1066961684864236,-1.4243851273350954
a,hindi,rajesh khanna,8_a_16,y,-1.4722608149683138,-1.4795840615448341,-1.2014016608054063,0.7241461974480402,1.6740680775593062,0.6961604237855444,0.6157234426507074,0.6152137523693749,0.7610109109839759,0.5838977829878238,-1.4959658425299278,-1.1307946841130754
a,arts,rajesh khanna,8_a_16,y,-1.4722608149683138,-1.4795840615448341,1.655889542893813,-0.5195944405337518,-1.7145133858245216,-0.43480206186681913,-0.6879218540477211,-1.5661535690511235,0.37364586615650147,-0.17474457420156703,1.540473170322482,0.7775431968300535
a,maths,tushar chauhan,8_a_17,y,-1.4722608149683138,-1.4795137457924559,0.9891882620306618,-0.4065271098081344,-1.5450843126553302,0.35687167808983533,-0.25337342181491157,-1.1298801047670237,-0.01371917867097296,-1.3127081099856535,0.672919166650365,-0.29895509498401923
a,science,tushar chauhan,8_a_17,y,-1.4722608149683138,-1.4795137457924559,0.9891882620306618,1.0633481896248926,0.37511184992883884,-1.5657645475191828,1.050271874883517,0.17894028808527526,-0.40108422349844736,-0.17474457420156703,-1.0621888406938693,1.7072462670331163
a,social,tushar chauhan,8_a_17,y,-1.4722608149683138,-1.4795137457924559,-1.6776168614219429,-0.8022627673477956,-0.4155571581940543,0.243775429524599,-1.1224702862805307,0.17894028808527526,-0.40108422349844736,0.9632189615825197,-1.4959658425299278,1.0222018995150701
a,english,tushar chauhan,8_a_17,n,-1.4722608149683138,-1.4795137457924559,1.5606465027705057,-1.084931094161839,-0.5849862313632457,-1.33957205038871,1.050271874883517,1.4877606809375743,0.7610109109839759,-1.6920292885803492,-0.6284118388578107,-0.4457503165950292
a,hindi,tushar chauhan,8_a_17,n,-1.4722608149683138,-1.4795137457924559,1.655889542893813,-0.5195944405337518,-1.6580370281014578,0.35687167808983533,1.050271874883517,-0.6936066404829241,-1.5631793579808706,0.9632189615825197,1.1066961684864236,-1.7179755705571151
a,arts,tushar chauhan,8_a_17,y,-1.4722608149683138,-1.4795137457924559,1.1796743422772764,1.0068145242620838,-0.07669901185567155,1.205093542329108,-1.5570187185133402,0.6152137523693749,-0.01371917867097296,-0.17474457420156703,-0.6284118388578107,0.2882257914600204
